Year,Month,Day,Concentration,DayOfWeek,Weekend
2018,6,29,106.3695652173913,5,0
2018,6,30,106.04166666666667,6,1
2018,7,1,89.30434782608695,0,1
2018,7,2,99.47916666666667,1,0
2018,7,3,99.3913043478261,2,0
2018,7,4,88.43181818181819,3,0
2018,7,5,79.8913043478261,4,0
2018,7,6,82.02083333333333,5,0
2018,7,7,82.95652173913044,6,1
2018,7,8,79.16666666666667,0,1
2018,7,9,61.57142857142857,1,0
2018,7,10,49.458333333333336,2,0
2018,7,11,66.3913043478261,3,0
2018,7,12,78.45833333333333,4,0
2018,7,13,71.17391304347827,5,0
2018,7,14,85.5,6,1
2018,7,15,95.56521739130434,0,1
2018,7,16,103.41304347826087,1,0
2018,7,17,73.125,2,0
2018,7,18,53.964285714285715,3,0
2018,7,19,89.8695652173913,4,0
2018,7,20,83.08695652173913,5,0
2018,7,21,88.77083333333333,6,1
2018,7,22,92.69565217391305,0,1
2018,7,23,85.45833333333333,1,0
2018,7,24,99.08695652173913,2,0
2018,7,25,130.14583333333334,3,0
2018,7,26,95.15217391304348,4,0
2018,7,27,91.6875,5,0
2018,7,28,76.65217391304348,6,1
2018,7,29,64.97916666666667,0,1
2018,7,30,52.41304347826087,1,0
2018,7,31,54.166666666666664,2,0
2018,8,1,82.73913043478261,3,0
2018,8,2,101.27083333333333,4,0
2018,8,3,136.45833333333334,5,0
2018,8,4,106.52083333333333,6,1
2018,8,5,73.80434782608695,0,1
2018,8,6,86.125,1,0
2018,8,7,100.95652173913044,2,0
2018,8,8,51.392857142857146,3,0
2018,8,9,42.02173913043478,4,0
2018,8,10,61.1875,5,0
2018,8,11,46.57142857142857,6,1
2018,8,12,45.64285714285714,0,1
2018,8,13,44.714285714285715,1,0
2018,8,14,43.020833333333336,2,0
2018,8,15,38.26086956521739,3,0
2018,8,16,53.604166666666664,4,0
2018,8,17,54.17391304347826,5,0
2018,8,18,38.75,6,1
2018,8,19,40.69565217391305,0,1
2018,8,20,30.583333333333332,1,0
2018,8,21,42.45652173913044,2,0
2018,8,22,44.25,3,0
2018,8,23,32.84782608695652,4,0
2018,8,24,50.5,5,0
2018,8,25,45.26086956521739,6,1
2018,8,26,44.0,0,1
2018,8,27,53.58695652173913,1,0
2018,8,28,45.6875,2,0
2018,8,29,37.78260869565217,3,0
2018,8,30,52.291666666666664,4,0
2018,8,31,40.630434782608695,5,0
2018,9,1,46.80434782608695,6,1
2018,9,2,59.958333333333336,0,1
2018,9,3,56.47826086956522,1,0
2018,9,4,48.875,2,0
2018,9,5,64.76086956521739,3,0
2018,9,6,51.729166666666664,4,0
2018,9,7,39.06521739130435,5,0
2018,9,8,44.354166666666664,6,1
2018,9,9,43.19565217391305,0,1
2018,9,10,41.52173913043478,1,0
2018,9,11,58.91304347826087,2,0
2018,9,12,33.854166666666664,3,0
2018,9,13,28.956521739130434,4,0
2018,9,14,46.083333333333336,5,0
2018,9,15,38.56521739130435,6,1
2018,9,16,41.875,0,1
2018,9,17,43.97826086956522,1,0
2018,9,18,76.8125,2,0
2018,9,19,49.21739130434783,3,0
2018,9,20,48.833333333333336,4,0
2018,9,21,64.85,5,0
2018,9,22,49.104166666666664,6,1
2018,9,23,39.95652173913044,0,1
2018,9,24,32.083333333333336,1,0
2018,9,25,26.73913043478261,2,0
2018,9,26,31.208333333333332,3,0
2018,9,27,44.65217391304348,4,0
2018,9,28,25.958333333333332,5,0
2018,9,29,30.02173913043478,6,1
2018,9,30,31.8125,0,1
2018,10,1,44.82608695652174,1,0
2018,10,2,27.416666666666668,2,0
2018,10,3,34.45454545454545,3,0
2018,10,4,24.8125,4,0
2018,10,5,35.17391304347826,5,0
2018,10,6,44.395833333333336,6,1
2018,10,7,40.608695652173914,0,1
2018,10,8,18.681818181818183,1,0
2018,10,9,23.043478260869566,2,0
2018,10,10,33.0,3,0
2018,10,11,63.30434782608695,4,0
2018,10,12,51.479166666666664,5,0
2018,10,13,69.58695652173913,6,1
2018,10,14,77.20833333333333,0,1
2018,10,15,63.869565217391305,1,0
2018,10,16,41.354166666666664,2,0
2018,10,17,37.65217391304348,3,0
2018,10,18,37.78260869565217,4,0
2018,10,19,18.75,5,0
2018,10,20,18.695652173913043,6,1
2018,10,21,26.145833333333332,0,1
2018,10,22,29.52173913043478,1,0
2018,10,23,26.979166666666668,2,0
2018,10,24,25.717391304347824,3,0
2018,10,25,36.208333333333336,4,0
2018,10,26,45.56521739130435,5,0
2018,10,27,29.25,6,1
2018,10,28,32.69565217391305,0,1
2018,10,29,24.770833333333332,1,0
2018,10,30,22.32608695652174,2,0
2018,10,31,31.6875,3,0
2018,11,1,38.891304347826086,4,0
2018,11,2,33.354166666666664,5,0
2018,11,3,13.826086956521738,6,1
2018,11,4,19.895833333333332,0,1
2018,11,5,11.565217391304348,1,0
2018,11,6,40.104166666666664,2,0
2018,11,7,59.71739130434783,3,0
2018,11,8,45.8125,4,0
2018,11,9,32.45454545454545,5,0
2018,11,10,56.5,6,1
2018,11,11,62.78260869565217,0,1
2018,11,12,41.583333333333336,1,0
2018,11,13,49.608695652173914,2,0
2018,11,14,30.958333333333332,3,0
2018,11,15,27.347826086956523,4,0
2018,11,16,21.4375,5,0
2018,11,17,19.891304347826086,6,1
2018,11,18,27.270833333333332,0,1
2018,11,19,30.347826086956523,1,0
2018,11,20,36.104166666666664,2,0
2018,11,21,15.782608695652174,3,0
2018,11,22,10.854166666666666,4,0
2018,11,23,19.869565217391305,5,0
2018,11,24,9.875,6,1
2018,11,25,8.304347826086957,0,1
2018,11,26,5.833333333333333,1,0
2018,11,27,10.58695652173913,2,0
2018,11,28,38.375,3,0
2018,11,29,49.391304347826086,4,0
2018,11,30,54.791666666666664,5,0
2018,12,1,52.19565217391305,6,1
2018,12,2,52.458333333333336,0,1
2018,12,3,54.73913043478261,1,0
2018,12,4,33.11904761904762,2,0
2018,12,5,30.083333333333332,3,0
2018,12,6,46.391304347826086,4,0
2018,12,7,60.4375,5,0
2018,12,8,68.30434782608695,6,1
2018,12,9,66.85416666666667,0,1
2018,12,10,40.11904761904762,1,0
2018,12,11,22.083333333333332,2,0
2018,12,12,8.869565217391305,3,0
2018,12,13,14.416666666666666,4,0
2018,12,14,20.91304347826087,5,0
2018,12,15,38.166666666666664,6,1
2018,12,16,37.56521739130435,0,1
2018,12,17,50.875,1,0
2018,12,18,55.21739130434783,2,0
2018,12,19,43.979166666666664,3,0
2018,12,20,61.30434782608695,4,0
2018,12,21,63.1875,5,0
2018,12,22,63.97826086956522,6,1
2018,12,23,53.6875,0,1
2018,12,24,36.69565217391305,1,0
2018,12,25,9.5,2,0
2018,12,26,6.195652173913044,3,0
2018,12,27,9.895833333333334,4,0
2018,12,28,5.804347826086956,5,0
2018,12,29,15.979166666666666,6,1
2018,12,30,26.73913043478261,0,1
2018,12,31,20.6875,1,0
2019,1,1,48.43478260869565,2,0
2019,1,2,58.416666666666664,3,0
2019,1,3,41.32608695652174,4,0
2019,1,4,29.729166666666668,5,0
2019,1,5,40.130434782608695,6,1
2019,1,6,33.458333333333336,0,1
2019,1,7,21.071428571428573,1,0
2019,1,8,61.854166666666664,2,0
2019,1,9,61.78260869565217,3,0
2019,1,10,29.833333333333332,4,0
2019,1,11,30.41304347826087,5,0
2019,1,12,41.291666666666664,6,1
2019,1,13,51.76086956521739,0,1
2019,1,14,49.854166666666664,1,0
2019,1,15,36.08695652173913,2,0
2019,1,16,59.354166666666664,3,0
2019,1,17,58.65217391304348,4,0
2019,1,18,42.9375,5,0
2019,1,19,39.5,6,1
2019,1,20,25.695652173913043,0,1
2019,1,21,7.541666666666667,1,0
2019,1,22,36.15217391304348,2,0
2019,1,23,27.214285714285715,3,0
2019,1,24,32.095238095238095,4,0
2019,1,25,38.75,5,0
2019,1,26,46.15217391304348,6,1
2019,1,27,62.416666666666664,0,1
2019,1,28,56.391304347826086,1,0
2019,1,29,46.791666666666664,2,0
2019,1,30,41.34782608695652,3,0
2019,1,31,47.6875,4,0
2019,2,1,54.06521739130435,5,0
2019,2,2,14.958333333333334,6,1
2019,2,3,31.26086956521739,0,1
2019,2,4,48.75,1,0
2019,2,5,53.95652173913044,2,0
2019,2,6,48.208333333333336,3,0
2019,2,7,55.61904761904762,4,0
2019,2,8,62.125,5,0
2019,2,9,74.8913043478261,6,1
2019,2,10,69.02083333333333,0,1
2019,2,11,43.93478260869565,1,0
2019,2,12,38.104166666666664,2,0
2019,2,13,36.06521739130435,3,0
2019,2,14,32.229166666666664,4,0
2019,2,15,37.65217391304348,5,0
2019,2,16,42.5,6,1
2019,2,17,50.54347826086956,0,1
2019,2,18,53.104166666666664,1,0
2019,2,19,54.65217391304348,2,0
2019,2,20,39.1875,3,0
2019,2,21,47.45652173913044,4,0
2019,2,22,15.9375,5,0
2019,2,23,35.45652173913044,6,1
2019,2,24,45.3125,0,1
2019,2,25,34.97826086956522,1,0
2019,2,26,27.145833333333332,2,0
2019,2,27,32.04761904761905,3,0
2019,2,28,45.479166666666664,4,0
2019,3,1,47.608695652173914,5,0
2019,3,2,50.833333333333336,6,1
2019,3,3,68.23913043478261,0,1
2019,3,4,87.3,1,0
2019,3,5,82.0375,2,0
2019,3,6,76.775,3,0
2019,3,7,71.5125,4,0
2019,3,8,66.25,5,0
2019,3,9,70.66666666666667,6,1
2019,3,10,73.6590909090909,0,1
2019,3,11,69.29166666666667,1,0
2019,3,12,71.27272727272727,2,0
2019,3,13,72.42857142857143,3,0
2019,3,14,71.1086956521739,4,0
2019,3,15,59.354166666666664,5,0
2019,3,16,71.26086956521739,6,1
2019,3,17,79.58333333333333,0,1
2019,3,18,58.34782608695652,1,0
2019,3,19,33.979166666666664,2,0
2019,3,20,38.73913043478261,3,0
2019,3,21,42.9375,4,0
2019,3,22,44.56521739130435,5,0
2019,3,23,42.6875,6,1
2019,3,24,52.08695652173913,0,1
2019,3,25,68.10416666666667,1,0
2019,3,26,73.78260869565217,2,0
2019,3,27,44.020833333333336,3,0
2019,3,28,39.45652173913044,4,0
2019,3,29,37.416666666666664,5,0
2019,3,30,58.43478260869565,6,1
2019,3,31,49.229166666666664,0,1
2019,4,1,50.15217391304348,1,0
2019,4,2,62.6875,2,0
2019,4,3,68.5,3,0
2019,4,4,56.458333333333336,4,0
2019,4,5,39.43478260869565,5,0
2019,4,6,40.208333333333336,6,1
2019,4,7,50.73913043478261,0,1
2019,4,8,36.625,1,0
2019,4,9,20.67391304347826,2,0
2019,4,10,64.1086956521739,3,0
2019,4,11,61.17391304347826,4,0
2019,4,12,56.0625,5,0
2019,4,13,62.73913043478261,6,1
2019,4,14,52.5625,0,1
2019,4,15,62.5,1,0
2019,4,16,73.8125,2,0
2019,4,17,51.06521739130435,3,0
2019,4,18,68.25,4,0
2019,4,19,74.65217391304348,5,0
2019,4,20,75.65217391304348,6,1
2019,4,21,89.32608695652173,0,1
2019,4,22,85.16666666666667,1,0
2019,4,23,81.8695652173913,2,0
2019,4,24,81.75,3,0
2019,4,25,74.375,4,0
2019,4,26,69.73913043478261,5,0
2019,4,27,67.79166666666667,6,1
2019,4,28,58.58695652173913,0,1
2019,4,29,49.125,1,0
2019,4,30,79.18181818181819,2,0
2019,5,1,61.9375,3,0
2019,5,2,43.06521739130435,4,0
2019,5,3,51.458333333333336,5,0
2019,5,4,64.75,6,1
2019,5,5,31.5,0,1
2019,5,6,52.84375,1,0
2019,5,7,52.125,2,0
2019,5,8,60.18181818181818,3,0
2019,5,9,61.729166666666664,4,0
2019,5,10,73.17391304347827,5,0
2019,5,11,70.58333333333333,6,1
2019,5,12,74.80434782608695,0,1
2019,5,13,65.41666666666667,1,0
2019,5,14,67.23913043478261,2,0
2019,5,15,66.02083333333333,3,0
2019,5,16,62.608695652173914,4,0
2019,5,17,30.3125,5,0
2019,5,18,48.54347826086956,6,1
2019,5,19,47.208333333333336,0,1
2019,5,20,58.82608695652174,1,0
2019,5,21,69.69565217391305,2,0
2019,5,22,66.71739130434783,3,0
2019,5,23,66.33333333333333,4,0
2019,5,24,68.21739130434783,5,0
2019,5,25,42.854166666666664,6,1
2019,5,26,46.04347826086956,0,1
2019,5,27,56.729166666666664,1,0
2019,5,28,53.28260869565217,2,0
2019,5,29,53.416666666666664,3,0
2019,5,30,40.58695652173913,4,0
2019,5,31,41.083333333333336,5,0
2019,6,1,51.91304347826087,6,1
2019,6,2,63.6875,0,1
2019,6,3,39.71739130434783,1,0
2019,6,4,58.825,2,0
2019,6,5,53.78125,3,0
2019,6,6,56.4375,4,0
2019,6,7,68.76086956521739,5,0
2019,6,8,67.29166666666667,6,1
2019,6,9,54.84782608695652,0,1
2019,6,10,54.04347826086956,1,0
2019,6,11,48.391304347826086,2,0
2019,6,12,51.17391304347826,3,0
2019,6,13,68.89583333333333,4,0
2019,6,14,71.47826086956522,5,0
2019,6,15,59.375,6,1
2019,6,16,45.78260869565217,0,1
2019,6,17,44.8125,1,0
2019,6,18,71.78260869565217,2,0
2019,6,19,62.479166666666664,3,0
2019,6,20,54.5,4,0
2019,6,21,53.958333333333336,5,0
2019,6,22,77.45652173913044,6,1
2019,6,23,72.64583333333333,0,1
2019,6,24,77.43478260869566,1,0
2019,6,25,85.3125,2,0
2019,6,26,97.84782608695652,3,0
2019,6,27,86.8125,4,0
2019,6,28,69.725,5,0
2019,6,29,78.79166666666667,6,1
2019,6,30,89.52173913043478,0,1
2019,7,1,69.58333333333333,1,0
2019,7,2,66.84782608695652,2,0
2019,7,3,68.35416666666667,3,0
2019,7,4,70.45652173913044,4,0
2019,7,5,78.39583333333333,5,0
2019,7,6,70.3695652173913,6,1
2019,7,7,62.708333333333336,0,1
2019,7,8,57.06521739130435,1,0
2019,7,9,64.54166666666667,2,0
2019,7,10,71.04347826086956,3,0
2019,7,11,68.02173913043478,4,0
2019,7,12,49.71739130434783,5,0
2019,7,13,51.520833333333336,6,1
2019,7,14,57.69565217391305,0,1
2019,7,15,51.5625,1,0
2019,7,16,46.32608695652174,2,0
2019,7,17,59.291666666666664,3,0
2019,7,18,60.56521739130435,4,0
2019,7,19,59.583333333333336,5,0
2019,7,20,56.41304347826087,6,1
2019,7,21,55.520833333333336,0,1
2019,7,22,57.15217391304348,1,0
2019,7,23,79.52083333333333,2,0
2019,7,24,116.26086956521739,3,0
2019,7,25,106.10416666666667,4,0
2019,7,26,152.34782608695653,5,0
2019,7,27,53.0,6,1
2019,7,28,42.020833333333336,0,1
2019,7,29,53.0,1,0
2019,7,30,57.625,2,0
2019,7,31,51.857142857142854,3,0
2019,8,1,46.291666666666664,4,0
2019,8,2,50.17391304347826,5,0
2019,8,3,57.291666666666664,6,1
2019,8,4,61.15217391304348,0,1
2019,8,5,62.479166666666664,1,0
2019,8,6,52.15909090909091,2,0
2019,8,7,43.625,3,0
2019,8,8,45.45652173913044,4,0
2019,8,9,50.145833333333336,5,0
2019,8,10,63.391304347826086,6,1
2019,8,11,46.104166666666664,0,1
2019,8,12,48.02173913043478,1,0
2019,8,13,47.416666666666664,2,0
2019,8,14,41.47826086956522,3,0
2019,8,15,41.791666666666664,4,0
2019,8,16,46.84782608695652,5,0
2019,8,17,38.229166666666664,6,1
2019,8,18,37.869565217391305,0,1
2019,8,19,47.541666666666664,1,0
2019,8,20,43.71739130434783,2,0
2019,8,21,52.375,3,0
2019,8,22,59.69565217391305,4,0
2019,8,23,85.72916666666667,5,0
2019,8,24,69.78260869565217,6,1
2019,8,25,82.10416666666667,0,1
2019,8,26,89.8695652173913,1,0
2019,8,27,68.5,2,0
2019,8,28,73.97826086956522,3,0
2019,8,29,53.229166666666664,4,0
2019,8,30,52.369565217391305,5,0
2019,8,31,68.54166666666667,6,1
2019,9,1,56.30434782608695,0,1
2019,9,2,43.5,1,0
2019,9,3,46.73913043478261,2,0
2019,9,4,50.625,3,0
2019,9,5,41.5,4,0
2019,9,6,46.791666666666664,5,0
2019,9,7,44.08695652173913,6,1
2019,9,8,55.333333333333336,0,1
2019,9,9,38.45238095238095,1,0
2019,9,10,53.5,2,0
2019,9,11,37.108695652173914,3,0
2019,9,12,35.78260869565217,4,0
2019,9,13,31.729166666666668,5,0
2019,9,14,42.93478260869565,6,1
2019,9,15,55.333333333333336,0,1
2019,9,16,29.891304347826086,1,0
2019,9,17,51.583333333333336,2,0
2019,9,18,43.21739130434783,3,0
2019,9,19,42.45652173913044,4,0
2019,9,20,44.08695652173913,5,0
2019,9,21,73.9375,6,1
2019,9,22,66.93478260869566,0,1
2019,9,23,41.9375,1,0
2019,9,24,46.67391304347826,2,0
2019,9,25,34.411764705882355,3,0
2019,9,26,39.84782608695652,4,0
2019,9,27,50.395833333333336,5,0
2019,9,28,48.78260869565217,6,1
2019,9,29,56.416666666666664,0,1
2019,9,30,46.15217391304348,1,0
2019,10,1,48.333333333333336,2,0
2019,10,2,38.95,3,0
2019,10,3,32.729166666666664,4,0
2019,10,4,48.369565217391305,5,0
2019,10,5,34.5,6,1
2019,10,6,37.91304347826087,0,1
2019,10,7,26.208333333333332,1,0
2019,10,8,41.09090909090909,2,0
2019,10,9,47.9375,3,0
2019,10,10,50.67391304347826,4,0
2019,10,11,49.666666666666664,5,0
2019,10,12,52.02173913043478,6,1
2019,10,13,51.375,0,1
2019,10,14,49.108695652173914,1,0
2019,10,15,51.125,2,0
2019,10,16,43.17391304347826,3,0
2019,10,17,39.895833333333336,4,0
2019,10,18,55.608695652173914,5,0
2019,10,19,40.333333333333336,6,1
2019,10,20,30.82608695652174,0,1
2019,10,21,38.104166666666664,1,0
2019,10,22,34.76086956521739,2,0
2019,10,23,11.416666666666666,3,0
2019,10,24,38.142857142857146,4,0
2019,10,25,48.125,5,0
2019,10,26,56.891304347826086,6,1
2019,10,27,36.75,0,1
2019,10,28,19.217391304347824,1,0
2019,10,29,21.543478260869566,2,0
2019,10,30,13.375,3,0
2019,10,31,12.91304347826087,4,0
2019,11,1,22.708333333333332,5,0
2019,11,2,53.82608695652174,6,1
2019,11,3,44.708333333333336,0,1
2019,11,4,47.130434782608695,1,0
2019,11,5,37.166666666666664,2,0
2019,11,6,13.326086956521738,3,0
2019,11,7,41.125,4,0
2019,11,8,24.304347826086957,5,0
2019,11,9,27.541666666666668,6,1
2019,11,10,25.152173913043477,0,1
2019,11,11,38.25,1,0
2019,11,12,52.26190476190476,2,0
2019,11,13,34.9375,3,0
2019,11,14,41.5,4,0
2019,11,15,17.833333333333332,5,0
2019,11,16,27.043478260869566,6,1
2019,11,17,14.770833333333334,0,1
2019,11,18,33.76086956521739,1,0
2019,11,19,24.895833333333332,2,0
2019,11,20,22.565217391304348,3,0
2019,11,21,16.604166666666668,4,0
2019,11,22,45.52173913043478,5,0
2019,11,23,15.583333333333334,6,1
2019,11,24,12.543478260869565,0,1
2019,11,25,34.75,1,0
2019,11,26,46.869565217391305,2,0
2019,11,27,54.854166666666664,3,0
2019,11,28,49.69565217391305,4,0
2019,11,29,28.833333333333332,5,0
2019,11,30,14.0,6,1
2019,12,1,23.0625,0,1
2019,12,2,6.478260869565218,1,0
2019,12,3,8.0,2,0
2019,12,4,8.673913043478262,3,0
2019,12,5,14.217391304347826,4,0
2019,12,6,36.80434782608695,5,0
2019,12,7,50.666666666666664,6,1
2019,12,8,63.56521739130435,0,1
2019,12,9,61.608695652173914,1,0
2019,12,10,43.369565217391305,2,0
2019,12,11,40.854166666666664,3,0
2019,12,12,56.369565217391305,4,0
2019,12,13,55.083333333333336,5,0
2019,12,14,71.15217391304348,6,1
2019,12,15,72.45652173913044,0,1
2019,12,16,40.958333333333336,1,0
2019,12,17,53.06521739130435,2,0
2019,12,18,44.208333333333336,3,0
2019,12,19,54.608695652173914,4,0
2019,12,20,64.02083333333333,5,0
2019,12,21,58.630434782608695,6,1
2019,12,22,61.145833333333336,0,1
2019,12,23,53.41304347826087,1,0
2019,12,24,59.520833333333336,2,0
2019,12,25,45.15217391304348,3,0
2019,12,26,23.416666666666668,4,0
2019,12,27,26.630434782608695,5,0
2019,12,28,22.375,6,1
2019,12,29,20.543478260869566,0,1
2019,12,30,38.75,1,0
2019,12,31,13.23913043478261,2,0
